CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
14165,276,25,122.53999999999999,2,2,1,Needs Attention
14166,505,53,256.85,1,3,1,At Risk
14167,39,121,1296.49,4,4,4,Champion
14168,421,15,370.45,1,1,2,Lost
14169,431,67,624.4300000000001,1,3,3,At Risk
14170,375,165,597.33,2,4,2,At Risk
14171,98,64,498.79,3,3,2,Loyal Customer
14172,605,54,402.72,1,3,2,At Risk
14173,11,33,586.0,5,2,2,Recent User
14174,33,26,134.46,4,2,1,Recent User
14175,60,331,7678.88,3,5,5,Loyal Customer
14176,297,46,916.01,2,3,3,At Risk
14177,86,210,2229.34,3,5,4,Loyal Customer
14178,9,327,1620.93,5,5,4,Champion
14179,41,165,719.78,4,4,3,Loyal Customer
14180,11,301,6319.25,5,5,5,Champion
14181,411,54,310.55,1,3,2,At Risk
14182,444,50,678.77,1,3,3,At Risk
14183,411,35,286.29,1,2,1,Needs Attention
14184,67,24,452.89,3,2,2,Needs Attention
14185,331,3,197.65,2,1,1,Needs Attention
14186,427,104,1550.63,1,4,4,At Risk
14187,474,8,123.5,1,1,1,Lost
14188,31,65,2054.36,4,3,4,Loyal Customer
14189,2,316,5814.39,5,5,5,Champion
14190,666,1,79.9,1,1,1,Lost
14191,2,265,4817.66,5,5,5,Champion
14192,388,14,293.74,2,1,2,Needs Attention
14193,68,64,1210.19,3,3,3,Loyal Customer
14194,5,952,18670.59,5,5,5,Champion
14195,202,16,2615.6,2,1,4,Needs Attention
14196,107,6,335.52,3,1,2,Needs Attention
14197,411,20,390.05,1,2,2,Needs Attention
14198,18,91,1569.73,5,4,4,Champion
14199,218,18,1091.7,2,2,3,Needs Attention
14200,617,21,379.2,1,2,2,Needs Attention
14201,60,55,1193.54,3,3,3,Loyal Customer
14202,381,29,847.76,2,2,3,Needs Attention
14203,397,16,339.34,2,1,2,Needs Attention
14204,2,232,1062.96,5,5,3,Loyal Customer
14205,17,123,2414.2,5,4,4,Champion
14206,239,71,1185.01,2,3,3,At Risk
14207,688,2,157.8,1,1,1,Lost
14208,95,35,567.05,3,2,2,Needs Attention
14209,11,231,4993.27,5,5,5,Champion
14210,106,329,5861.52,3,5,5,Loyal Customer
14211,53,240,4402.29,4,5,5,Champion
14212,90,21,2190.14,3,2,4,Needs Attention
14213,405,5,1192.2,2,1,3,Needs Attention
14214,31,67,1004.38,4,3,3,Loyal Customer
14215,12,192,3416.33,5,5,5,Champion
14216,3,77,2150.04,5,4,4,Champion
14217,2,181,3416.89,5,5,5,Champion
14218,43,12,169.48000000000002,4,1,1,Recent User
14219,4,43,633.83,5,3,3,Loyal Customer
14220,247,38,1515.0,2,3,4,At Risk
14221,42,347,6517.49,4,5,5,Champion
14222,177,41,683.17,3,3,3,Loyal Customer
14223,92,60,991.13,3,3,3,Loyal Customer
14224,110,238,1897.9,3,5,4,Loyal Customer
14225,435,87,2037.02,1,4,4,At Risk
14226,29,98,3002.53,4,4,5,Champion
14227,26,377,6368.71,4,5,5,Champion
14228,438,38,745.5,1,3,3,At Risk
14229,52,72,2594.04,4,3,4,Loyal Customer
14230,436,33,979.8000000000001,1,2,3,Needs Attention
14231,184,69,1235.6200000000001,3,3,3,Loyal Customer
14232,43,115,2048.07,4,4,4,Champion
14233,49,73,2904.27,4,3,4,Loyal Customer
14234,22,159,775.46,4,4,3,Loyal Customer
14235,75,148,4717.99,3,4,5,Loyal Customer
14236,81,50,1744.64,3,3,4,Loyal Customer
14237,373,35,632.14,2,2,3,Needs Attention
14238,326,13,434.23,2,1,2,Needs Attention
14239,43,210,4263.17,4,5,5,Champion
14240,30,61,1247.49,4,3,3,Loyal Customer
14241,184,12,333.70000000000005,3,1,2,Needs Attention
14242,235,16,280.55,2,1,1,Needs Attention
14243,9,371,7431.05,5,5,5,Champion
14244,661,16,366.41999999999996,1,1,2,Lost
14245,220,108,1693.45,2,4,4,At Risk
14246,111,75,1474.06,3,3,4,Loyal Customer
14247,278,117,772.66,2,4,3,At Risk
14248,318,47,1032.95,2,3,3,At Risk
14249,411,291,5625.461,1,5,5,At Risk
14250,7,111,1904.05,5,4,4,Champion
14251,2,78,2879.7000000000003,5,4,4,Champion
14252,381,10,350.99,2,1,2,Needs Attention
14253,493,12,363.40000000000003,1,1,2,Lost
14254,433,23,601.03,1,2,2,Needs Attention
14255,546,1,1000.63,1,1,3,Lost
14256,260,134,2473.9900000000002,2,4,4,At Risk
14257,64,240,5954.45,3,5,5,Loyal Customer
14258,9,300,32051.34,5,5,5,Champion
14259,142,5,120.0,3,1,1,Needs Attention
14260,471,51,824.28,1,3,3,At Risk
14261,51,52,1163.45,4,3,3,Loyal Customer
14262,8,143,2618.23,5,4,4,Champion
14263,423,16,322.93,1,1,2,Lost
14264,155,79,1517.3600000000001,3,4,4,Loyal Customer
14265,109,79,1373.35,3,4,4,Loyal Customer
14266,428,1,40.56,1,1,1,Lost
14267,163,55,1516.24,3,3,4,Loyal Customer
14268,471,19,354.85,1,2,2,Needs Attention
14269,439,16,295.73,1,1,2,Lost
14270,332,29,492.65000000000003,2,2,2,Needs Attention
14271,226,39,219.13,2,3,1,At Risk
14272,74,64,920.81,3,3,3,Loyal Customer
14273,51,29,559.97,4,2,2,Recent User
14274,686,15,256.6,1,1,1,Lost
14275,396,23,1189.3799999999999,2,2,3,Needs Attention
14276,99,121,2102.68,3,4,4,Loyal Customer
14277,15,382,17225.81,5,5,5,Champion
14278,410,13,205.83,2,1,1,Needs Attention
14279,521,3,191.86,1,1,1,Lost
14280,197,8,134.04,2,1,1,Needs Attention
14281,408,7,245.15,2,1,1,Needs Attention
14282,3,254,7849.66,5,5,5,Champion
14283,463,41,628.4399999999999,1,3,3,At Risk
14284,31,67,1299.65,4,3,4,Loyal Customer
14285,21,61,3284.42,4,3,5,Loyal Customer
14286,24,499,8479.76,4,5,5,Champion
14287,8,9,176.63,5,1,1,Recent User
14288,213,16,426.6,2,1,2,Needs Attention
14289,9,47,911.26,5,3,3,Loyal Customer
14290,11,151,4516.56,5,4,5,Champion
14291,2,494,7904.1,5,5,5,Champion
14292,8,193,9226.25,5,5,5,Champion
14293,3,134,3267.9300000000003,5,4,5,Champion
14294,407,23,375.34,2,2,2,Needs Attention
14295,40,72,2362.91,4,3,4,Loyal Customer
14296,421,27,456.40000000000003,1,2,2,Needs Attention
14297,18,62,1305.33,5,3,4,Loyal Customer
14298,8,2864,91194.49,5,5,5,Champion
14299,8,340,14499.49,5,5,5,Champion
14300,19,3,43.2,5,1,1,Recent User
14301,117,53,1992.18,3,3,4,Loyal Customer
14302,431,28,742.9000000000001,1,2,3,Needs Attention
14303,407,22,277.94,2,2,1,Needs Attention
14304,223,88,1725.01,2,4,4,At Risk
14305,71,105,1858.96,3,4,4,Loyal Customer
14306,51,46,3151.4,4,3,5,Loyal Customer
14307,89,310,5071.03,3,5,5,Loyal Customer
14308,549,2,1147.02,1,1,3,Lost
14309,8,189,3780.81,5,5,5,Champion
14310,433,22,492.1,1,2,2,Needs Attention
14311,243,31,516.45,2,2,2,Needs Attention
14312,47,180,3090.29,4,5,5,Champion
14314,107,10,229.8,3,1,1,Needs Attention
14315,45,133,3197.82,4,4,5,Champion
14316,422,31,1370.34,1,2,4,Needs Attention
14317,65,24,508.58000000000004,3,2,2,Needs Attention
14318,460,9,158.02,1,1,1,Lost
14319,424,26,494.85,1,2,2,Needs Attention
14320,207,81,1346.75,2,4,4,At Risk
14321,11,179,2218.06,5,5,4,Champion
14322,429,13,474.1,1,1,2,Lost
14323,115,36,605.0600000000001,3,2,2,Needs Attention
14324,410,41,701.61,2,3,3,At Risk
14325,570,18,245.48000000000002,1,2,1,Needs Attention
14326,242,57,940.98,2,3,3,At Risk
14327,163,106,1894.93,3,4,4,Loyal Customer
14328,438,1,445.05,1,1,2,Lost
14329,17,553,9927.22,5,5,5,Champion
14330,624,13,200.63,1,1,1,Lost
14331,124,28,462.65999999999997,3,2,2,Needs Attention
14332,23,63,1943.51,4,3,4,Loyal Customer
14333,68,15,415.2,3,1,2,Needs Attention
14334,17,258,4318.48,5,5,5,Champion
14335,16,63,468.26,5,3,2,Loyal Customer
14336,17,90,1614.91,5,4,4,Champion
14338,161,50,928.1,3,3,3,Loyal Customer
14339,243,23,620.27,2,2,3,Needs Attention
14340,219,6,134.7,2,1,1,Needs Attention
14341,45,266,4467.32,4,5,5,Champion
14342,21,33,918.44,4,2,3,Recent User
14343,421,238,1088.91,1,5,3,At Risk
14344,127,243,3333.7000000000003,3,5,5,Loyal Customer
14345,39,6,108.97999999999999,4,1,1,Recent User
14346,121,146,2315.75,3,4,4,Loyal Customer
14347,737,6,82.6,1,1,1,Lost
14348,260,18,409.57,2,2,2,Needs Attention
14349,10,31,133.5,5,2,1,Recent User
14350,274,59,972.03,2,3,3,At Risk
14351,165,1,51.0,3,1,1,Needs Attention
14352,157,47,1078.96,3,3,3,Loyal Customer
14353,215,25,376.5,2,2,2,Needs Attention
14354,6,9,163.62,5,1,1,Recent User
14355,366,71,1014.45,2,3,3,At Risk
14356,80,33,701.23,3,2,3,Needs Attention
14357,43,41,225.77,4,3,1,Loyal Customer
14358,389,25,400.06,2,2,2,Needs Attention
14359,19,55,912.18,5,3,3,Loyal Customer
14360,32,118,2128.23,4,4,4,Champion
14361,579,14,214.70999999999998,1,1,1,Lost
14362,22,41,161.2,4,3,1,Loyal Customer
14363,402,8,227.47000000000003,2,1,1,Needs Attention
14364,109,69,3717.35,3,3,5,Loyal Customer
14365,395,51,634.68,2,3,3,At Risk
14366,525,1,136.0,1,1,1,Lost
14367,8,524,9261.52,5,5,5,Champion
14368,320,8,155.0,2,1,1,Needs Attention
14369,642,26,469.13,1,2,2,Needs Attention
14370,451,44,1175.78,1,3,3,At Risk
14371,295,4,100.5,2,1,1,Needs Attention
14372,443,38,860.08,1,3,3,At Risk
14373,358,4,76.55,2,1,1,Needs Attention
14374,541,7,108.0,1,1,1,Lost
14375,185,216,1132.99,3,5,3,Loyal Customer
14376,683,18,215.46,1,2,1,Needs Attention
14377,191,11,617.05,2,1,2,Needs Attention
14378,622,9,131.25,1,1,1,Lost
14379,44,129,1268.91,4,4,4,Champion
14380,682,1,48.96,1,1,1,Lost
14381,52,114,631.34,4,4,3,Loyal Customer
14382,26,302,1246.8,4,5,3,Loyal Customer
14383,38,59,1247.69,4,3,3,Loyal Customer
14384,501,3,58.5,1,1,1,Lost
14385,9,14,202.11,5,1,1,Recent User
14386,297,7,142.4,2,1,1,Needs Attention
14387,33,140,1770.56,4,4,4,Champion
14388,10,414,6701.0,5,5,5,Champion
14389,65,87,1898.01,3,4,4,Loyal Customer
14390,10,491,6399.83,5,5,5,Champion
14391,577,14,135.6,1,1,1,Lost
14392,432,14,266.4,1,1,1,Lost
14393,218,5,67.95,2,1,1,Needs Attention
14394,565,6,93.8,1,1,1,Lost
14395,2,817,8208.01,5,5,5,Champion
14396,65,291,2121.93,3,5,4,Loyal Customer
14397,3,87,2612.96,5,4,4,Champion
14398,401,53,707.79,2,3,3,At Risk
14399,394,193,2113.16,2,5,4,At Risk
14400,149,73,1732.47,3,3,4,Loyal Customer
14401,4,266,6795.9,5,5,5,Champion
14402,652,8,285.6,1,1,1,Lost
14403,130,25,1880.51,3,2,4,Needs Attention
14404,34,211,2899.11,4,5,4,Champion
14405,387,2,195.0,2,1,1,Needs Attention
14406,119,8,156.75,3,1,1,Needs Attention
14407,107,73,2157.73,3,3,4,Loyal Customer
14408,11,129,4109.77,5,4,5,Champion
14409,71,106,3756.09,3,4,5,Loyal Customer
14410,92,393,2651.14,3,5,4,Loyal Customer
14411,311,14,1063.0,2,1,3,Needs Attention
14412,43,84,1426.19,4,4,4,Champion
14413,362,99,770.37,2,4,3,At Risk
14414,92,118,2399.33,3,4,4,Loyal Customer
14415,1,1261,12091.6,5,5,5,Champion
14416,22,14,490.22,4,1,2,Recent User
14417,388,137,604.2,2,4,2,At Risk
14418,4,124,1937.25,5,4,4,Champion
14419,11,229,1260.91,5,5,4,Champion
14420,99,93,1639.17,3,4,4,Loyal Customer
14421,57,96,2469.37,4,4,4,Champion
14422,1,552,10271.52,5,5,5,Champion
14423,218,15,916.6099999999999,2,1,3,Needs Attention
14424,18,1,322.08,5,1,2,Recent User
14425,435,39,661.39,1,3,3,At Risk
14426,24,604,11727.94,4,5,5,Champion
14427,50,44,1263.52,4,3,4,Loyal Customer
14428,7,144,1244.83,5,4,3,Loyal Customer
14429,404,22,516.28,2,2,2,Needs Attention
14430,512,35,1220.9,1,2,3,Needs Attention
14431,303,81,2614.2,2,4,4,At Risk
14432,10,382,2255.51,5,5,4,Champion
14433,466,77,289.6,1,4,1,At Risk
14434,22,12,1372.8,4,1,4,Recent User
14435,502,3,90.42,1,1,1,Lost
14436,99,11,271.70000000000005,3,1,1,Needs Attention
14437,366,48,958.84,2,3,3,At Risk
14438,306,9,131.9,2,1,1,Needs Attention
14439,320,129,9443.04,2,4,5,At Risk
14440,8,141,6638.7300000000005,5,4,5,Champion
14441,1,154,4611.6900000000005,5,4,5,Champion
14442,205,183,5367.0199999999995,2,5,5,At Risk
14443,54,153,2386.47,4,4,4,Champion
14444,456,13,132.04,1,1,1,Lost
14445,456,32,221.65,1,2,1,Needs Attention
14446,1,339,1241.31,5,5,3,Loyal Customer
14447,19,106,1711.73,5,4,4,Champion
14448,9,20,375.35,5,2,2,Recent User
14449,19,546,2482.8,5,5,4,Champion
14450,181,76,1128.44,3,3,3,Loyal Customer
14451,60,522,3308.77,3,5,5,Loyal Customer
14452,11,132,665.59,5,4,3,Loyal Customer
14453,190,22,119.93,2,2,1,Needs Attention
14454,376,110,977.3,2,4,3,At Risk
14455,432,79,628.21,1,4,3,At Risk
14456,5,970,3062.4,5,5,5,Champion
14457,311,4,113.64,2,1,1,Needs Attention
14458,381,49,237.42,2,3,1,At Risk
14459,155,113,5375.741,3,4,5,Loyal Customer
14460,110,42,1093.5,3,3,3,Loyal Customer
14461,148,648,6713.5,3,5,5,Loyal Customer
14462,66,289,2270.01,3,5,4,Loyal Customer
14463,98,8,786.5699999999999,3,1,3,Needs Attention
14464,568,4,111.0,1,1,1,Lost
14465,247,200,3946.03,2,5,5,At Risk
14466,29,216,4646.9,4,5,5,Champion
14467,18,308,2220.9900000000002,5,5,4,Champion
14468,734,12,204.24,1,1,1,Lost
14469,416,147,2112.21,1,4,4,At Risk
14470,12,60,712.04,5,3,3,Loyal Customer
14471,591,41,400.95,1,3,2,At Risk
14472,104,333,2228.22,3,5,4,Loyal Customer
14473,74,7,234.34000000000003,3,1,1,Needs Attention
14474,46,132,1278.08,4,4,4,Champion
14475,72,48,1151.15,3,3,3,Loyal Customer
14476,257,19,215.7,2,2,1,Needs Attention
14477,20,14,1969.6,4,1,4,Recent User
14478,382,68,1276.66,2,3,4,At Risk
14479,254,149,1299.11,2,4,4,At Risk
14480,11,65,1299.52,5,3,4,Loyal Customer
14481,165,152,2311.4900000000002,3,4,4,Loyal Customer
14482,18,253,4357.91,5,5,5,Champion
14483,282,13,257.1,2,1,1,Needs Attention
14484,50,53,1070.98,4,3,3,Loyal Customer
14485,39,47,165.75,4,3,1,Loyal Customer
14486,512,6,175.5,1,1,1,Lost
14487,27,190,1453.61,4,5,4,Champion
14488,68,46,1064.28,3,3,3,Loyal Customer
14489,207,100,1574.93,2,4,4,At Risk
14490,406,80,1273.47,2,4,4,At Risk
14491,175,21,468.13,3,2,2,Needs Attention
14492,430,92,1921.91,1,4,4,At Risk
14493,7,364,5130.15,5,5,5,Champion
14494,26,17,401.46,4,2,2,Recent User
14495,51,7,174.8,4,1,1,Recent User
14496,312,111,2668.23,2,4,4,At Risk
14497,309,40,697.0600000000001,2,3,3,At Risk
14498,43,371,3911.27,4,5,5,Champion
14499,26,319,2138.9700000000003,4,5,4,Champion
14500,88,7,356.85,3,1,2,Needs Attention
14501,184,10,251.21,3,1,1,Needs Attention
14502,20,624,2470.67,4,5,4,Champion
14503,3,164,3543.26,5,4,5,Champion
14504,47,107,673.26,4,4,3,Loyal Customer
14505,17,1608,12001.84,5,5,5,Champion
14506,17,472,3290.67,5,5,5,Champion
14507,24,267,3284.43,4,5,5,Champion
14508,22,188,874.94,4,5,3,Loyal Customer
14509,534,25,110.95,1,2,1,Needs Attention
14510,376,78,1007.28,2,4,3,At Risk
14511,11,68,1314.81,5,3,4,Loyal Customer
14512,188,80,1223.47,3,4,3,Loyal Customer
14513,101,19,788.01,3,2,3,Needs Attention
14514,61,340,4598.9800000000005,3,5,5,Loyal Customer
14515,18,176,3749.2599999999998,5,4,5,Champion
14516,516,37,163.92,1,2,1,Needs Attention
14517,33,18,330.45,4,2,2,Recent User
14518,64,16,174.37,3,1,1,Needs Attention
14519,684,39,206.09,1,3,1,At Risk
14520,2,4,270.6,5,1,1,Recent User
14521,491,17,199.45000000000002,1,2,1,Needs Attention
14522,24,46,1758.6200000000001,4,3,4,Loyal Customer
14523,108,12,241.09,3,1,1,Needs Attention
14524,32,328,2933.71,4,5,4,Champion
14525,20,543,8240.64,4,5,5,Champion
14526,389,42,262.4,2,3,1,At Risk
14527,3,2701,27792.3,5,5,5,Champion
14528,37,18,364.21999999999997,4,2,2,Recent User
14529,60,229,620.04,3,5,3,Loyal Customer
14530,26,485,6197.4,4,5,5,Champion
14531,480,29,376.34,1,2,2,Needs Attention
14532,236,318,3859.1800000000003,2,5,5,At Risk
14533,25,89,3466.37,4,4,5,Champion
14534,3,731,6271.11,5,5,5,Champion
14535,60,845,6030.7300000000005,3,5,5,Loyal Customer
14536,260,19,171.8,2,2,1,Needs Attention
14537,58,23,641.4,4,2,3,Recent User
14538,65,52,1370.8400000000001,3,3,4,Loyal Customer
14539,16,32,537.48,5,2,2,Recent User
14540,10,273,3795.34,5,5,5,Champion
14541,59,181,2499.68,4,5,4,Champion
14542,186,5,103.25,3,1,1,Needs Attention
14543,29,217,14906.77,4,5,5,Champion
14544,24,192,2982.43,4,5,5,Champion
14545,674,23,349.25,1,2,2,Needs Attention
14546,5,795,5197.9,5,5,5,Champion
14547,4,366,4007.54,5,5,5,Champion
14548,151,113,2627.49,3,4,4,Loyal Customer
14549,311,144,916.5500000000001,2,4,3,At Risk
14550,11,98,1353.31,5,4,4,Champion
14551,18,80,880.04,5,4,3,Loyal Customer
14552,152,157,511.28000000000003,3,4,2,Loyal Customer
14553,19,300,1841.54,5,5,4,Champion
14554,10,216,2381.04,5,5,4,Champion
14555,57,119,2315.63,4,4,4,Champion
14556,596,203,835.34,1,5,3,At Risk
14557,85,16,788.38,3,1,3,Needs Attention
14558,654,15,655.5,1,1,3,Lost
14559,390,2,75.6,2,1,1,Needs Attention
14560,7,200,6114.03,5,5,5,Champion
14561,76,69,1080.76,3,3,3,Loyal Customer
14562,4,611,6729.400000000001,5,5,5,Champion
14563,510,115,679.44,1,4,3,At Risk
14564,435,107,2605.62,1,4,4,At Risk
14565,96,160,3859.2200000000003,3,4,5,Loyal Customer
14566,111,16,4092.0,3,1,5,Needs Attention
14567,57,33,1530.3600000000001,4,2,4,Recent User
14568,435,47,919.7,1,3,3,At Risk
14569,1,35,598.98,5,2,2,Recent User
14570,281,68,613.75,2,3,2,At Risk
14571,425,31,161.65,1,2,1,Needs Attention
14572,3,526,5615.18,5,5,5,Champion
14573,180,398,2621.42,3,5,4,Loyal Customer
14574,733,11,143.70000000000002,1,1,1,Lost
14575,488,74,460.71,1,3,2,At Risk
14576,372,2,70.80000000000001,2,1,1,Needs Attention
14577,13,185,1374.25,5,5,4,Champion
14578,3,24,168.63,5,2,1,Recent User
14579,432,25,105.56,1,2,1,Needs Attention
14580,518,1,14.850000000000001,1,1,1,Lost
14581,17,65,433.8,5,3,2,Loyal Customer
14582,41,6,114.11,4,1,1,Recent User
14583,6,506,1781.03,5,5,4,Champion
14584,169,221,1747.91,3,5,4,Loyal Customer
14585,50,111,1143.27,4,4,3,Loyal Customer
14586,277,19,237.36,2,2,1,Needs Attention
14587,19,383,1601.14,5,5,4,Champion
14588,578,16,135.39,1,1,1,Lost
14589,372,6,79.5,2,1,1,Needs Attention
14590,425,204,3006.62,1,5,5,At Risk
14591,15,197,1447.14,5,5,4,Champion
14592,35,164,570.46,4,4,2,Loyal Customer
14593,22,621,3712.0099999999998,4,5,5,Champion
14594,7,84,634.83,5,4,3,Loyal Customer
14595,20,136,2164.45,4,4,4,Champion
14596,627,57,229.47,1,3,1,At Risk
14597,11,103,2201.54,5,4,4,Champion
14598,44,90,384.04,4,4,2,Loyal Customer
14599,390,82,474.54,2,4,2,At Risk
14600,306,54,865.1700000000001,2,3,3,At Risk
14601,11,7,213.96,5,1,1,Recent User
14602,656,31,205.35999999999999,1,2,1,Needs Attention
14603,275,2,660.0,2,1,3,Needs Attention
14604,633,23,143.85999999999999,1,2,1,Needs Attention
14605,374,111,937.16,2,4,3,At Risk
14606,1,6566,30861.06,5,5,5,Champion
14607,16,209,24137.63,5,5,5,Champion
14608,4,43,3352.94,5,3,5,Loyal Customer
14609,72,13,1486.2,3,1,4,Needs Attention
14610,396,10,24.35,2,1,1,Needs Attention
14611,444,38,604.3299999999999,1,3,2,At Risk
14612,415,14,877.7,1,1,3,Lost
14613,680,1,76.32000000000001,1,1,1,Lost
14614,386,19,295.13,2,2,2,Needs Attention
14615,394,48,951.76,2,3,3,At Risk
14616,243,5,527.78,2,1,2,Needs Attention
14617,403,9,190.47000000000003,2,1,1,Needs Attention
14618,9,51,1342.32,5,3,4,Loyal Customer
14619,246,60,1291.24,2,3,4,At Risk
14620,206,26,412.78000000000003,2,2,2,Needs Attention
14621,1,159,3000.57,5,4,5,Champion
14622,185,21,320.58000000000004,3,2,2,Needs Attention
14623,32,292,2059.58,4,5,4,Champion
14624,57,51,814.07,4,3,3,Loyal Customer
14625,196,266,4497.88,2,5,5,At Risk
14626,24,232,5410.92,4,5,5,Champion
14627,379,29,462.75,2,2,2,Needs Attention
14628,91,86,1998.0,3,4,4,Loyal Customer
14629,4,152,959.01,5,4,3,Loyal Customer
14630,484,21,338.65,1,2,2,Needs Attention
14631,51,91,2025.69,4,4,4,Champion
14632,263,8,114.56,2,1,1,Needs Attention
14633,266,20,344.90000000000003,2,2,2,Needs Attention
14634,438,109,2124.46,1,4,4,At Risk
14635,454,15,215.22,1,1,1,Lost
14636,36,28,609.85,4,2,2,Recent User
14637,677,7,106.67999999999999,1,1,1,Lost
14638,51,16,443.6,4,1,2,Recent User
14639,52,292,4978.96,4,5,5,Champion
14640,24,204,3667.06,4,5,5,Champion
14641,22,7,110.46,4,1,1,Recent User
14642,59,2,96.12,4,1,1,Recent User
14643,170,62,1679.89,3,3,4,Loyal Customer
14644,68,62,2247.72,3,3,4,Loyal Customer
14645,157,48,876.89,3,3,3,Loyal Customer
14646,2,3849,528602.52,5,5,5,Champion
14647,201,51,519.97,2,3,2,At Risk
14648,416,455,4546.86,1,5,5,At Risk
14649,5,572,3775.31,5,5,5,Champion
14650,589,4,62.5,1,1,1,Lost
14651,67,288,2034.1200000000001,3,5,4,Loyal Customer
14652,77,29,114.18,3,2,1,Needs Attention
14653,1,386,3614.54,5,5,5,Champion
14654,738,27,246.86,1,2,1,Needs Attention
14655,8,103,3878.51,5,4,5,Champion
14656,169,215,814.65,3,5,3,Loyal Customer
14657,18,215,1460.8700000000001,5,5,4,Champion
14658,5,29,247.15,5,2,1,Recent User
14659,9,253,2529.93,5,5,4,Champion
14660,87,30,285.74,3,2,1,Needs Attention
14661,27,4,107.95,4,1,1,Recent User
14662,29,253,1416.33,4,5,4,Champion
14663,430,68,490.6,1,3,2,At Risk
14664,20,99,637.89,4,4,3,Loyal Customer
14665,61,132,2749.65,3,4,4,Loyal Customer
14666,24,14,195.25,4,1,1,Recent User
14667,11,1362,21927.14,5,5,5,Champion
14668,445,12,111.63,1,1,1,Lost
14669,242,395,3243.93,2,5,5,At Risk
14670,280,188,602.0,2,5,2,At Risk
14671,549,55,1127.45,1,3,3,At Risk
14672,235,106,1113.14,2,4,3,At Risk
14673,3,163,3410.81,5,4,5,Champion
14674,509,14,173.66,1,1,1,Lost
14675,16,240,1066.9,5,5,3,Loyal Customer
14676,31,133,8356.79,4,4,5,Champion
14677,593,14,184.91,1,1,1,Lost
14678,579,24,403.39,1,2,2,Needs Attention
14679,382,63,1289.44,2,3,4,At Risk
14680,25,1292,57412.77,4,5,5,Champion
14681,71,20,875.1500000000001,3,2,3,Needs Attention
14682,188,86,1514.81,3,4,4,Loyal Customer
14683,588,21,146.56,1,2,1,Needs Attention
14684,26,519,1468.55,4,5,4,Champion
14685,576,195,4619.79,1,5,5,At Risk
14686,414,235,885.83,1,5,3,At Risk
14687,107,40,1402.06,3,3,4,Loyal Customer
14688,8,513,7713.57,5,5,5,Champion
14689,209,13,112.8,2,1,1,Needs Attention
14690,44,105,794.33,4,4,3,Loyal Customer
14691,31,71,2114.33,4,3,4,Loyal Customer
14692,137,163,1745.09,3,4,4,Loyal Customer
14693,265,75,1165.36,2,3,3,At Risk
14694,617,15,244.31,1,1,1,Lost
14695,519,86,1620.07,1,4,4,At Risk
14696,4,172,2767.9,5,4,4,Champion
14697,218,22,188.60999999999999,2,2,1,Needs Attention
14698,2,210,1250.76,5,5,4,Champion
14699,214,50,702.6,2,3,3,At Risk
14700,32,170,3116.26,4,4,5,Champion
14701,11,616,4562.09,5,5,5,Champion
14702,1,721,6754.22,5,5,5,Champion
14703,15,22,318.17,5,2,2,Recent User
14704,11,483,1813.57,5,5,4,Champion
14705,199,1,179.0,2,1,1,Needs Attention
